0.31028550432940605,-103.11412804605085
0.30834296480544116,-103.10431853331076
0.30640042528147626,-103.09450902057068
0.30445788575751137,-103.0846995078306
0.3025153462335465,-103.07488999509052
0.3005728067095816,-103.06508048235044
0.2986302671856167,-103.05527096961035
0.29668772766165175,-103.04546145687027
0.29474518813768685,-103.0356519441302
0.29280264861372196,-103.0258424313901
0.29086010908975707,-103.01603291865003
0.2889175695657922,-103.00622340590995
0.2869750300418273,-102.99641389316986
0.2850324905178624,-102.98660438042978
0.2830899509938975,-102.97679486768969
0.28114741146993255,-102.96698535494961
0.27920487194596766,-102.95717584220954
0.27726233242200277,-102.94736632946945
0.2753197928980379,-102.93755681672937
0.273377253374073,-102.92774730398929
0.2714347138501081,-102.9179377912492
0.26949217432614314,-102.90812827850912
0.26754963480217825,-102.89831876576903
0.26560709527821336,-102.88850925302896
0.26366455575424846,-102.87869974028888
0.26172201623028357,-102.86889022754879
0.2597794767063187,-102.85908071480871
0.2578369371823538,-102.84927120206864
0.25589439765838884,-102.83946168932854
0.25395185813442395,-102.82965217658847
0.25200931861045905,-102.81984266384838
0.25006677908649416,-102.8100331511083
0.24812423956252927,-102.80022363836822
0.24618170003856438,-102.79041412562813
0.24423916051459946,-102.78060461288806
0.24229662099063454,-102.77079510014796
0.24035408146666964,-102.76098558740789
0.23841154194270475,-102.75117607466781
0.23646900241873986,-102.74136656192772
0.23452646289477497,-102.73155704918764
0.23258392337081005,-102.72174753644757
0.23064138384684513,-102.71193802370748
0.22869884432288023,-102.7021285109674
0.22675630479891534,-102.69231899822731
0.22481376527495045,-102.68250948548723
0.22287122575098556,-102.67269997274715
0.22092868622702064,-102.66289046000706
0.21898614670305575,-102.65308094726699
0.21704360717909083,-102.64327143452691
0.21510106765512593,-102.63346192178682
0.21315852813116104,-102.62365240904674
0.21121598860719615,-102.61384289630665
0.20927344908323126,-102.60403338356657
0.20733090955926634,-102.5942238708265
0.20538837003530144,-102.5844143580864
0.20344583051133652,-102.57460484534633
0.20150329098737163,-102.56479533260625
0.19956075146340674,-102.55498581986616
0.19761821193944185,-102.54517630712608
0.19567567241547695,-102.535366794386
0.19373313289151203,-102.52555728164592
0.1917905933675471,-102.51574776890584
0.18984805384358222,-102.50593825616575
0.18790551431961733,-102.49612874342567
0.18596297479565244,-102.4863192306856
